age,gender,purchase_amount,tenure,churn
36,Female,1394367.61,117,0
18,Male,1595937.99,44,0
43,Female,1145238.57,118,1
52,Female,1440517.21,12,0
62,Female,1220356.6,44,0
52,Male,1341996.38,92,0
69,Male,1769364.22,80,0
29,Male,1460098.69,10,1
48,Female,1645135.67,117,0
25,Male,1383122.31,73,0
23,Male,1278232.38,86,0
67,Female,1868313.84,118,1
32,Female,1471114.05,87,0
69,Female,1112356.14,114,1
25,Female,1414948.15,49,0
44,Male,1618115.99,6,1
42,Female,1735327.96,22,0
38,Female,1576894.14,69,0
30,Female,1063211.1,58,1
56,Male,1341628.55,29,0
28,Female,1587817.22,65,0
46,Male,1400256.92,70,0
57,Male,1188512.51,46,1
22,Male,1643640.58,75,0
20,Male,1505536.9,51,0
32,Male,1443317.18,29,1
58,Female,1914982.77,92,0
51,Female,1347273.2,1,1
25,Female,1348169.06,77,0
28,Female,1452552.66,103,0
30,Female,1400014.43,27,1
29,Female,1781120.46,41,1
63,Female,1129086.74,67,1
52,Male,1775613.89,41,0
37,Male,1350178.64,37,0
30,Female,1442804.18,101,0
67,Female,1564809.13,13,0
53,Female,1699237.18,64,1
63,Male,1337159.16,33,0
58,Female,1533806.37,64,0
28,Male,1663756.79,78,0
48,Male,1352401.23,81,0
19,Male,1589452.29,99,0
38,Male,1284808.48,1,0
20,Female,1408719.46,35,1
46,Female,1353275.27,110,0
32,Male,1909795.63,46,0
29,Male,1386402.52,19,0
44,Female,1403006.52,52,0
66,Male,1606153.11,33,0
57,Male,1217701.5,104,0
45,Male,1393355.7,74,0
51,Female,1699369.49,53,0
41,Male,1287796.74,95,0
41,Male,1496074.79,55,1
46,Male,1221208.89,95,0
60,Female,1485527.49,91,0
60,Female,1492623.37,24,1
31,Female,1461396.33,42,0
69,Female,1341695.24,12,0
65,Male,2105428.61,69,0
31,Male,1741605.94,50,0
62,Male,1613791.05,18,0
67,Male,1399205.11,19,0
69,Female,1622097.06,97,0
66,Male,1390934.82,19,0
55,Male,1391336.42,109,0
18,Female,1997220.28,83,0
50,Male,1542341.12,109,0
26,Male,1429885.48,81,0
32,Female,1430293.81,21,0
58,Male,1436320.42,30,0
40,Male,1677696.23,46,0
44,Female,1331704.95,45,0
60,Male,1829703.03,97,1
61,Male,1575670.99,116,0
59,Female,1867662.6,91,0
47,Male,1847767.62,21,0
66,Female,1689708.43,69,0
30,Female,1282244.94,67,1
34,Male,1398826.23,38,0
24,Female,1528651.61,90,0
46,Male,1739430.32,84,0
32,Female,1440873.09,77,1
28,Female,1542264.62,1,1
46,Female,1659194.37,13,0
21,Male,1211754.01,44,1
67,Male,1335750.16,94,0
22,Male,1271550.2,99,0
22,Female,1335009.41,35,1
69,Male,1601542.5,59,0
69,Female,1562124.92,113,0
39,Female,1579393.25,57,0
26,Male,1536381.87,103,0
64,Male,1462532.6,114,0
25,Female,1460835.42,88,0
23,Male,1240724.7,81,1
25,Female,1564186.81,87,0
47,Female,1485900.36,32,0
40,Male,1767580.67,55,0
69,Male,1597245.39,32,0
30,Male,1574913.84,28,0
66,Female,1349171.39,71,0
32,Female,1342087.21,106,0
59,Male,1585061.36,13,0
20,Male,1559961.45,109,0
18,Male,1816975.56,7,1
67,Male,1660842.12,107,0
29,Female,1413011.91,113,0
69,Male,1205666.41,95,0
25,Male,1329433.64,58,0
32,Female,1561152.21,47,0
20,Male,1302153.62,58,0
42,Male,1588701.16,79,1
25,Female,1414203.88,68,0
61,Male,1462784.31,56,0
39,Female,1612370.71,79,1
20,Male,1395155.86,60,1
68,Male,1700816.6,26,1
30,Male,1599133.8,36,0
64,Male,1596829.48,48,0
28,Male,1243897.56,23,1
65,Female,1008975.17,86,1
41,Male,1281805.68,113,0
32,Male,1266369.47,68,0
45,Female,1644368.33,105,0
62,Male,1634576.05,31,0
63,Female,1312848.0,82,0
45,Female,968830.4,35,1
64,Female,1717316.87,89,0
67,Male,1100519.26,20,1
37,Female,1583928.13,68,0
33,Male,1902286.05,113,0
18,Male,1620434.0,92,1
41,Male,1702410.89,34,0
33,Male,1650303.96,53,0
32,Male,1814239.32,93,0
21,Female,1440217.98,10,1
45,Male,1374965.31,101,0
34,Female,1691053.85,110,0
27,Male,1489794.46,103,0
56,Male,1240487.96,107,0
31,Male,1266839.29,3,0
50,Female,1768505.0,73,0
34,Male,1668155.22,78,0
55,Female,1604998.87,96,0
32,Male,1634197.03,42,0
51,Male,1835737.47,21,0
27,Female,1487299.28,10,1
22,Male,1370046.06,98,0
55,Female,1493261.26,52,0
32,Male,1320901.6,72,0
19,Female,1143394.18,51,1
24,Male,1666759.01,58,0
33,Male,1308111.55,65,0
52,Male,1570424.11,87,0
61,Male,1424600.78,113,0
46,Male,1476509.91,70,0
50,Female,1178688.61,36,1
47,Male,1313037.63,104,0
61,Male,1310363.88,58,0
62,Female,1553658.3,108,0
32,Female,1403956.81,15,1
64,Female,1413104.36,11,0
53,Female,1483276.21,115,0
66,Female,1655385.19,14,0
41,Female,1128808.9,73,1
22,Female,1272236.91,47,1
29,Female,1494654.39,99,0
44,Female,1243066.55,110,0
42,Female,1522282.02,84,0
54,Female,1478164.01,112,0
40,Female,1314278.03,57,1
23,Male,1592609.67,20,1
46,Female,1550989.69,80,0
36,Male,1572115.73,51,0
42,Male,1793952.25,98,0
51,Male,1388801.31,95,1
51,Female,1393236.49,59,0
35,Female,1431117.39,76,1
40,Female,1700940.03,45,0
32,Female,1447173.53,66,0
44,Male,1156518.33,40,1
52,Female,1488765.69,55,0
55,Female,1682270.48,10,0
67,Male,1781432.16,14,0
66,Female,1662734.81,119,0
51,Male,1460180.1,75,0
26,Male,1303798.08,117,0
41,Male,1378080.68,70,0
62,Male,1370640.94,26,0
26,Male,1298709.1,94,1
29,Male,1430769.86,66,0
69,Female,1481079.93,96,0
34,Female,1617187.7,55,0
52,Female,1483530.22,16,0
33,Male,1374723.1,99,0
60,Female,1821191.76,82,0
36,Female,1024355.66,40,1
42,Male,1356992.93,36,0
25,Female,1503209.73,106,0
56,Female,1482480.15,47,0
27,Male,1432055.25,102,0
57,Male,1111528.26,74,1
68,Male,1159769.57,7,1
20,Male,1398744.44,9,1
32,Female,1234723.55,12,1
32,Female,1205180.21,8,1
44,Male,1320453.92,29,1
42,Female,1282867.31,3,1
28,Female,1434383.57,104,0
19,Female,1825589.84,29,0
49,Male,1397057.61,90,0
56,Male,1559438.96,20,0
25,Male,1305296.65,112,0
40,Female,1516322.22,85,0
51,Female,1376854.74,116,0
52,Female,1374387.66,69,0
44,Male,1421477.7,29,0
43,Female,1567861.19,68,0
28,Female,1821970.16,117,0
65,Male,1467771.3,16,0
47,Female,1789636.22,70,0
49,Female,1790211.64,88,0
63,Female,1378882.61,45,0
46,Male,1891487.67,45,0
34,Female,1668589.59,41,0
61,Female,1907934.51,38,0
57,Male,1522412.22,80,0
20,Male,1380692.5,102,0
23,Male,1630255.5,112,0
57,Female,1694315.76,40,0
37,Female,1355841.62,9,1
30,Male,1575684.3,21,0
41,Male,1358447.76,109,0
27,Female,1466066.32,33,0
56,Male,1564250.71,11,1
41,Female,1466189.69,7,0
20,Female,1772296.32,98,0
57,Male,1464101.4,33,0
35,Female,1661424.32,1,0
24,Male,1293536.84,104,0
61,Female,1440011.5,65,0
18,Male,1400385.04,29,1
46,Female,1541803.36,58,0
26,Male,1752074.32,35,0
46,Female,1492656.52,101,0
58,Male,1522855.87,108,0
48,Male,1683991.76,50,0
44,Male,1348147.2,8,1
59,Female,1091391.52,20,1
28,Male,1279130.48,3,1
65,Male,1680707.24,21,0
55,Female,1483543.34,4,0
61,Male,1396148.08,30,0
30,Male,1359069.64,114,0
46,Female,1670014.87,61,0
67,Male,1740920.37,91,0
56,Male,1635653.07,101,0
32,Female,1534804.62,44,0
69,Female,1681455.69,119,0
55,Male,1355602.91,107,0
31,Male,1476081.22,39,0
67,Male,1645242.49,55,0
62,Male,1395083.08,76,0
59,Male,1473525.67,60,0
42,Female,1474566.74,68,0
46,Female,1654892.17,53,0
47,Female,1890723.85,25,0
54,Male,1378768.22,11,0
24,Female,1680763.34,109,0
29,Female,1393188.71,94,0
62,Male,1203427.67,67,0
45,Female,1566936.03,62,0
54,Male,1858909.96,3,0
59,Female,1625962.35,5,0
30,Male,1598089.26,39,1
52,Male,1072339.91,48,1
37,Female,1449683.68,29,1
67,Male,1517022.88,14,1
35,Male,1327641.78,76,1
21,Female,1836797.97,37,0
68,Female,1730639.26,17,1
34,Male,1301847.46,62,1
40,Male,1388092.6,100,0
39,Male,1302897.56,107,0
46,Male,1642181.06,7,0
51,Male,1955263.49,39,0
44,Female,1203085.78,73,1
21,Male,1237379.6,46,1
51,Male,1395454.18,4,0
60,Female,1220514.93,28,0
54,Female,1542113.32,63,0
60,Male,1286690.55,95,0
54,Male,1412009.46,48,0
51,Male,1185088.18,46,0
28,Female,1585341.88,22,0
32,Female,1166477.29,95,1
64,Male,1266684.26,105,0
45,Female,1551433.74,104,0
53,Female,1686840.02,112,0
67,Male,1828693.4,65,0
28,Female,1418851.14,27,0
49,Male,1807620.86,22,0
65,Male,1275524.82,18,1
40,Male,1424041.85,20,0
55,Male,1436725.98,69,0
55,Female,1690635.44,4,0
24,Female,1435959.89,52,1
48,Female,1361499.14,54,1
36,Female,1639096.52,20,0
28,Male,1495604.61,20,0
61,Female,1743523.8,49,0
19,Female,1377501.91,7,1
35,Male,1322016.42,109,0
61,Female,1775024.47,43,0
39,Male,1618436.39,81,0
49,Male,1698696.06,45,0
30,Female,1538394.12,20,0
39,Female,1143478.68,42,0
62,Male,1576253.73,93,0
52,Male,1596090.4,102,0
23,Female,1329904.19,107,0
47,Male,1344883.68,98,0
57,Female,1551653.0,91,0
63,Female,1588671.82,36,0
18,Female,1663820.46,10,0
21,Female,1450746.31,72,1
61,Female,1500851.12,99,1
45,Male,1465147.36,17,1
43,Male,1419405.11,12,0
24,Male,1451551.87,59,0
31,Male,1594746.31,19,0
49,Male,1706630.91,10,0
68,Female,1574064.05,81,0
34,Female,1581183.13,39,1
21,Female,1494533.31,87,0
69,Male,1372801.28,31,0
31,Female,1491946.88,14,1
29,Female,1233602.51,32,1
36,Female,1757284.81,61,0
34,Male,1854930.14,26,0
44,Female,1367627.03,106,0
18,Female,1845217.47,24,0
61,Female,2054279.1,44,0
19,Female,1849038.68,58,0
39,Female,1502567.35,119,0
29,Male,1400476.33,34,0
66,Male,1577501.72,22,0
67,Female,1587800.33,99,0
34,Female,1557127.65,60,0
21,Male,1061526.78,70,1
67,Female,1495262.0,11,0
43,Male,1576083.51,99,0
48,Male,1433752.11,22,0
27,Female,1441907.01,20,1
32,Female,1378352.2,31,1
36,Male,1779858.93,92,0
28,Female,1567857.86,97,0
67,Female,1709080.55,67,0
47,Female,1348638.76,63,0
35,Female,1665158.63,40,0
43,Male,1716231.36,74,0
35,Male,1386684.56,62,1
45,Male,1084334.34,116,1
46,Male,1602502.58,15,0
56,Male,1652683.23,27,0
18,Male,1683592.06,7,0
59,Female,1562924.74,77,0
33,Male,1588590.68,59,0
63,Male,1301739.18,17,0
57,Female,1171258.68,73,0
46,Female,1220813.91,104,0
32,Male,1724439.76,65,0
58,Male,1299476.73,93,0
69,Female,1527291.76,63,0
20,Female,1551538.65,83,1
56,Female,1425734.79,118,0
46,Female,1148802.53,61,1
41,Male,1637768.1,38,0
56,Male,1452956.8,93,0
46,Female,1376459.17,98,0
38,Female,1326250.09,15,1
19,Female,1665392.9,37,0
55,Male,1438856.25,31,0
62,Male,1545509.85,8,0
43,Male,1557137.58,72,0
69,Female,1840396.37,37,0
65,Female,1661272.43,48,0
48,Female,1426671.35,118,0
28,Male,1606326.48,81,0
50,Female,1597062.37,29,0
37,Male,1559936.18,13,0
30,Male,1339142.21,8,1
37,Female,1352844.79,104,0
62,Male,1389542.56,92,0
66,Male,1464994.25,118,0
28,Male,1391092.54,18,1
35,Male,1360003.66,115,0
36,Female,1559344.84,6,1
46,Female,1481007.38,40,0
42,Male,1346700.07,76,0
54,Male,1329398.49,11,1
59,Female,1375454.69,64,0
53,Female,1592922.72,1,0
44,Male,1721014.5,2,0
26,Male,1422996.25,11,0
50,Male,1736951.89,30,0
56,Male,1610108.2,56,0
26,Male,1682353.97,35,0
24,Male,1303269.14,56,1
59,Female,1506754.88,5,0
59,Male,1725568.87,115,0
48,Female,1555667.98,29,0
51,Male,1602199.71,74,0
22,Male,1357776.74,110,0
27,Male,1360146.55,9,1
28,Female,1651534.17,112,1
31,Male,836501.93,95,1
52,Male,1788278.56,86,0
48,Male,1748731.41,16,0
68,Female,1464284.49,33,1
36,Male,1658949.93,85,0
50,Female,1174358.01,70,1
65,Male,1337238.13,28,0
60,Female,1177669.04,14,1
54,Male,1502209.55,116,0
33,Male,1568199.9,27,0
69,Male,2026438.49,108,0
41,Male,1592010.4,28,0
62,Male,1436899.93,82,0
31,Male,1193513.36,3,1
51,Female,1591400.19,3,0
66,Male,1260853.75,51,1
37,Male,1766692.5,101,0
52,Female,1428385.29,61,0
19,Female,1419927.8,108,1
54,Female,1558860.68,21,0
51,Female,1768920.02,12,0
59,Male,1683726.64,34,0
20,Male,1654001.8,15,0
29,Female,1289777.22,24,0
40,Male,1655847.92,110,0
21,Male,1692203.97,7,0
55,Male,1358950.15,100,0
63,Female,1695102.66,111,0
59,Female,1593174.74,2,0
33,Female,1806593.93,18,0
48,Male,1738021.65,49,0
47,Female,1417625.11,109,0
27,Male,1488292.8,55,0
28,Male,1677827.88,70,0
24,Female,1646962.01,8,0
34,Female,1519617.96,15,0
20,Female,1656191.15,103,0
63,Female,1340900.86,65,1
53,Female,1504505.89,5,0
56,Female,1526057.77,83,0
28,Female,1330019.99,55,1
33,Male,1324171.1,39,1
49,Female,1182513.82,26,1
28,Female,1413274.28,98,0
25,Male,1599099.57,29,0
59,Male,1453493.62,60,0
45,Female,1370628.92,11,1
57,Female,1289079.68,48,0
22,Female,1592891.81,6,0
63,Female,1570561.34,13,0
59,Female,1796126.44,5,0
56,Female,1667191.34,52,0
23,Female,1605255.11,81,0
25,Female,1549061.0,108,0
29,Male,1585890.13,92,0
61,Female,1479497.23,99,0
38,Male,1830144.92,11,0
40,Female,1367353.76,75,1
64,Female,1428179.64,21,1
66,Male,1537592.0,68,0
69,Female,1478436.06,30,0
38,Female,1522921.62,57,0
65,Female,1593142.49,111,0
47,Female,1379070.3,118,0
26,Male,1663810.41,77,1
61,Female,1830692.57,21,0
34,Male,2018162.86,62,0
47,Female,1352729.61,116,0
54,Female,1404009.5,23,0
29,Male,1551248.37,19,0
65,Female,1926986.42,71,0
63,Male,1274126.13,55,1
42,Female,1728228.17,13,0
51,Male,1208462.53,71,1
52,Female,1353638.22,21,1
18,Male,1565745.15,115,0
68,Female,1306280.68,52,0
61,Female,1470431.26,11,1
25,Female,1477444.35,5,0
34,Female,1059323.66,38,1
55,Male,1760051.34,55,0
30,Female,1177343.75,102,0
49,Male,1251931.0,74,0
60,Female,1372324.07,83,0
60,Male,1426570.31,14,0
32,Female,1324059.89,52,1
48,Female,1178968.21,53,0
63,Female,1402433.69,57,0
29,Female,1657373.79,51,0
23,Male,1540205.17,75,0
55,Male,1007720.49,28,1
58,Male,1740149.95,49,0
60,Female,1264655.62,78,0
21,Male,1424276.34,108,0
62,Female,1141029.33,8,1
47,Female,1383893.08,15,1
67,Male,1485959.7,19,0
26,Male,1673626.03,40,0
29,Female,1325918.83,49,1
68,Female,1575309.01,46,0
37,Female,1584968.51,64,0
32,Female,1354306.96,44,1
49,Female,1024844.55,57,1
55,Male,1575383.85,88,0
64,Female,1455344.72,82,0
35,Male,1643892.96,12,0
29,Male,1030498.0,62,1
42,Male,1343374.92,19,0
57,Male,1659678.12,9,0
55,Male,1816840.04,38,0
37,Male,1412157.15,97,0
25,Female,1344816.77,108,0
43,Male,1518688.79,29,0
22,Male,1584744.07,77,0
64,Male,1446450.45,47,0
42,Male,1527198.6,65,0
39,Female,1807276.65,28,0
62,Male,1664981.01,94,0
20,Male,1646490.57,102,0
43,Male,1213646.03,49,1
66,Male,1140151.48,76,0
19,Female,1695997.75,77,0
34,Female,1403231.72,51,1
61,Male,1590907.28,59,0
62,Female,1401703.76,15,1
66,Female,1538456.07,18,0
58,Male,1375900.73,62,0
43,Male,1264634.35,31,1
21,Male,1496620.76,73,0
66,Male,1077772.22,11,1
19,Male,1243319.05,26,1
43,Male,1545395.97,39,0
22,Male,1904376.89,79,0
31,Female,1512230.75,90,0
39,Female,1970226.33,114,0
20,Male,1813557.02,51,0
20,Female,1873836.76,90,0
40,Male,1329870.73,1,1
36,Female,1473973.92,31,1
38,Female,1217718.93,111,1
18,Female,1886915.7,78,0
69,Female,1569883.16,13,0
62,Male,1428238.74,26,1
36,Male,1767272.53,78,0
43,Female,1419414.98,4,1
65,Male,1454459.83,55,0
63,Male,1286392.54,91,0
44,Female,1184857.66,94,0
37,Female,1882438.44,117,0
31,Female,1414256.18,106,0
18,Female,1491668.1,52,0
42,Female,1623774.02,69,0
36,Female,1383431.97,64,1
61,Male,1227004.9,52,0
69,Female,1324883.79,14,0
18,Female,1774182.84,11,0
51,Female,1661355.44,28,1
58,Female,1545876.82,112,0
40,Female,1683229.53,86,0
65,Female,1601390.24,103,0
49,Female,1155814.48,105,1
47,Male,1427790.63,21,0
50,Female,1734986.16,59,0
46,Female,1605654.44,24,1
51,Male,1403392.36,107,0
46,Male,1458665.07,117,0
33,Female,1350781.84,32,1
26,Male,1265014.88,104,0
18,Female,1604678.94,40,0
62,Male,1197010.37,66,0
63,Female,1639252.28,115,0
67,Male,1163475.46,89,0
22,Female,1720800.84,94,0
65,Female,1381415.01,41,0
19,Female,1464519.31,101,0
48,Female,1512686.88,5,0
41,Female,1529191.55,104,0
49,Male,1382593.71,9,0
66,Female,1754611.76,70,0
23,Female,1705889.28,65,0
49,Female,1143171.33,72,0
65,Male,1401860.34,77,0
39,Male,1185932.76,58,1
48,Male,1426924.55,25,0
27,Female,1159377.28,12,1
44,Male,1530162.8,63,0
20,Male,1531648.66,88,0
40,Male,1760420.83,98,0
43,Male,1575419.57,62,0
66,Male,1606287.37,58,0
51,Male,1570780.65,46,0
63,Male,1682546.83,35,0
25,Female,1437852.56,92,0
23,Female,1255943.61,87,0
58,Male,1815721.19,19,0
40,Male,1321845.48,85,1
26,Female,1633006.21,118,0
58,Female,1393561.68,28,1
55,Female,1217301.93,45,1
57,Male,1740511.38,117,0
54,Female,1296546.44,31,1
36,Female,1519702.01,88,0
26,Male,1829532.81,28,0
69,Male,1530553.85,52,0
67,Female,1986613.31,106,0
52,Female,1561127.82,8,0
26,Female,1441193.44,74,0
35,Male,1610668.16,47,0
43,Female,1091486.65,67,0
63,Male,1227699.08,98,0
49,Female,1482046.43,100,0
21,Female,1746473.74,61,0
23,Male,1361838.97,26,1
65,Male,1464062.83,105,0
50,Male,1846582.14,69,0
48,Female,1561407.77,53,0
28,Female,1637534.81,46,0
50,Male,1571596.89,18,0
43,Male,1698871.28,94,0
54,Male,1578210.93,7,0
22,Female,1382275.9,74,0
33,Female,1330552.66,95,0
44,Female,1386147.52,7,0
66,Female,1284118.71,39,1
40,Female,1902986.38,25,0
69,Female,1194898.04,4,1
28,Female,1344426.69,44,1
67,Male,1547829.2,49,0
24,Female,1327000.38,77,1
34,Male,1545112.25,28,0
42,Male,1203059.3,67,1
63,Female,1923212.79,118,0
63,Female,1286186.44,46,1
55,Female,1912413.92,51,0
55,Male,1422534.59,44,0
28,Female,1308834.63,30,0
53,Male,1392331.69,52,0
30,Female,1442885.15,39,1
23,Female,1622475.72,1,0
69,Male,1780061.34,33,0
62,Male,1676418.15,82,0
50,Female,1650905.99,95,0
48,Male,1384407.32,33,1
67,Female,1754300.13,27,0
41,Female,1734520.2,101,0
44,Male,1417535.32,9,0
26,Female,1692722.09,14,1
45,Female,1722689.34,78,0
55,Female,1249542.17,83,0
63,Female,1170882.09,15,1
48,Female,1429613.45,76,0
38,Male,1531485.37,81,0
28,Female,1269976.11,78,0
18,Male,1107601.61,65,1
67,Female,1790010.09,100,0
60,Female,1683289.91,93,0
27,Male,1636121.32,20,0
24,Female,1409090.85,114,0
37,Female,1571134.41,58,0
51,Female,1278026.78,66,1
47,Female,1571320.16,95,0
33,Male,1313594.18,32,0
38,Male,1667890.51,61,0
48,Female,1297927.85,68,0
24,Female,1785195.18,1,0
47,Male,1406822.19,118,0
60,Male,1531920.86,73,1
34,Male,1471837.89,14,0
33,Male,1555979.36,44,0
51,Female,1415903.96,61,0
35,Male,1965727.65,86,0
39,Female,1550218.24,6,1
65,Male,1462269.78,18,0
66,Female,1302489.89,36,1
52,Male,1536134.99,72,0
40,Male,1634878.32,57,0
44,Female,1623575.31,58,0
32,Male,1247887.37,83,1
29,Male,1722501.43,75,0
49,Female,1393350.84,109,0
66,Female,1619291.82,116,0
49,Female,1434872.29,47,0
56,Male,1435102.12,47,1
41,Male,1261180.18,27,1
66,Female,1454761.18,66,0
31,Male,1565691.83,45,0
40,Female,1518714.59,11,0
58,Female,1323750.15,3,1
59,Male,1955256.88,19,0
41,Male,1324016.05,9,0
46,Female,1288271.05,44,1
46,Female,896441.52,41,0
25,Female,1798486.29,42,0
35,Female,1246867.91,102,0
42,Male,1482027.96,46,0
24,Female,1487799.67,64,1
66,Female,1535282.86,87,0
27,Male,1282389.0,97,0
24,Female,1694153.61,26,0
56,Female,1816303.8,47,0
54,Female,1417823.53,97,0
63,Female,1586538.91,22,0
41,Male,1500159.17,28,0
50,Male,1474613.82,49,1
49,Female,1321652.57,72,0
35,Male,1165374.29,86,1
67,Female,1634005.36,119,0
59,Male,1455373.48,56,1
64,Male,1511203.92,37,0
54,Male,1309424.02,44,0
65,Female,1458687.66,77,0
55,Male,1276164.5,105,0
68,Female,1382776.47,72,0
43,Female,1415246.26,63,1
32,Female,1520571.43,18,0
47,Female,1455659.75,92,0
32,Female,1396720.45,58,0
41,Female,1529713.04,4,1
38,Male,1252117.21,83,1
41,Male,1113727.16,14,1
59,Female,1624241.48,92,1
47,Female,1399698.17,102,0
65,Female,1216334.73,118,0
64,Male,1650569.56,38,0
35,Female,1743229.63,36,0
38,Male,1291925.4,54,1
49,Female,1365908.7,37,1
53,Male,1639466.08,30,0
24,Female,1175955.71,21,1
24,Female,1494955.14,117,0
54,Male,1048658.69,12,1
31,Female,1853188.88,86,0
69,Female,1394213.55,22,0
60,Male,1729719.92,14,0
44,Female,1615045.66,88,0
60,Female,1720572.54,57,0
52,Male,1790041.69,97,0
26,Male,1575175.4,52,0
33,Female,1364409.04,97,0
50,Male,1031938.16,9,1
69,Male,1342961.85,35,0
57,Male,1234231.75,62,0
55,Female,1438535.93,79,0
46,Male,1250941.33,82,0
49,Male,1241739.31,39,1
64,Female,1329560.62,90,0
43,Male,1496549.81,65,0
21,Male,997980.93,26,1
28,Male,1823982.69,98,0
44,Female,1626056.92,114,0
63,Male,1097460.31,114,0
61,Female,1371271.94,96,0
52,Female,1637656.36,118,0
39,Female,1699750.67,92,0
19,Male,1640580.36,27,0
33,Male,1461023.47,112,0
29,Female,1557669.31,14,0
55,Male,1611393.78,108,0
54,Male,1538892.49,95,0
50,Female,1565324.21,49,0
38,Male,1551715.05,54,0
50,Male,1575032.75,81,0
24,Male,1477873.97,32,0
34,Male,1372815.43,37,1
33,Female,1864817.64,6,0
69,Female,1660914.31,106,0
41,Female,1386019.87,45,1
67,Male,1334423.82,22,1
22,Male,1650023.66,92,0
38,Female,1437256.09,65,0
59,Male,1457808.12,34,0
47,Male,1434881.03,70,0
20,Female,1517422.89,39,0
52,Male,1292171.19,108,0
21,Female,1434749.84,90,0
29,Female,1490799.72,116,0
43,Male,1720573.92,31,0
64,Female,1491642.19,58,0
61,Male,1639878.45,63,0
44,Male,1552403.05,87,0
45,Male,1834769.04,101,0
42,Female,1497567.95,101,0
19,Male,1555172.81,103,0
57,Male,1646736.32,46,0
18,Female,1397012.64,101,1
30,Female,1335273.94,8,0
57,Male,1192112.53,34,0
41,Male,1501067.05,36,0
31,Male,1676637.79,65,0
57,Male,1590946.02,87,0
49,Male,1134433.73,29,1
39,Female,1522940.77,4,1
64,Male,1466220.59,66,0
38,Female,1403560.83,23,1
43,Female,1521692.68,99,0
34,Male,1305658.79,81,0
48,Female,1362830.83,109,0
42,Female,1607766.93,60,0
59,Female,1481296.67,51,0
63,Male,1692074.25,94,0
37,Female,1545843.15,87,0
60,Female,1456241.33,119,0
60,Male,1592406.71,5,0
24,Male,1331126.81,84,0
20,Male,1695230.55,18,0
50,Male,1558354.85,26,0
28,Male,1249222.77,68,0
47,Female,1709307.13,50,0
50,Female,1348132.49,107,0
46,Female,1512267.16,107,0
53,Male,1326002.83,112,0
62,Male,1219275.46,96,0
61,Female,1117203.03,31,0
68,Female,1491754.62,26,1
47,Male,1806664.35,106,0
31,Female,1665339.52,87,0
55,Male,1596286.69,64,0
36,Female,1337842.98,108,0
65,Female,1810729.71,101,0
51,Female,1947993.76,76,0
27,Female,1417086.5,99,0
52,Female,1705590.97,49,0
64,Female,1393117.09,91,0
46,Male,1773175.22,27,0
60,Male,1406094.2,78,0
49,Male,1437035.13,101,0
27,Female,1847055.07,32,0
61,Male,1364837.48,7,0
38,Male,1584193.16,118,1
42,Female,1859235.63,96,0
69,Male,1551707.75,58,0
55,Male,1635055.71,86,0
58,Male,1474957.89,35,0
46,Female,1452063.86,14,0
69,Male,1327492.22,79,0
27,Male,1270939.33,18,1
38,Female,1122762.23,101,1
67,Female,1431024.26,97,0
38,Male,2100033.93,76,0
44,Female,1500033.34,56,1
69,Male,1461753.89,60,0
50,Male,1163770.1,81,0
54,Female,1393437.75,23,0
31,Female,1357239.29,33,1
24,Male,1255011.98,15,0
38,Female,1370691.64,76,1
67,Male,928080.78,49,1
20,Female,1578060.63,93,0
34,Female,1350682.32,37,0
69,Male,1411430.12,3,1
